ds,y
2020-11-29,0.63
2020-11-30,0.635
2020-12-02,1.005
2020-12-03,0.69
2020-12-04,1.215
2020-12-05,0.45
2020-12-06,0.44
2020-12-07,0.875
2020-12-08,0.505
2020-12-09,0.755
2020-12-10,0.69
2020-12-11,2.2800000000000002
2020-12-12,2.07
2020-12-13,1.695
2020-12-14,0.5700000000000001
2020-12-16,0.825
2020-12-17,1.385
2020-12-18,2.075
2020-12-19,1.51
2020-12-20,0.63
2020-12-21,0.625
2020-12-23,1.83
2020-12-24,1.96
2020-12-25,2.64
2020-12-26,1.395
2020-12-27,1.57
2020-12-28,1.705
2020-12-29,1.455
2020-12-30,1.5150000000000001
2020-12-31,2.545
2018-08-07,0.63
2020-02-08,0.505
2020-02-10,0.19
2020-02-16,0.63
2020-02-26,0.625
2020-03-12,0.19
2020-03-29,0.38
2020-03-30,0.25
2020-04-04,0.625
2020-04-09,0.375
2020-04-22,0.0
2020-05-06,0.0
2020-05-08,0.0
2020-05-10,0.875
2020-05-25,0.0
2020-06-23,0.13
2020-07-20,0.125
2020-08-04,0.565
2020-08-12,0.625
2020-08-20,0.5
2020-09-23,0.69
2020-10-05,0.38
2020-11-05,0.255
2020-12-22,0.375
2020-01-13,0.9450000000000001
2020-03-11,0.5
2020-03-18,0.505
2020-03-24,0.0
2020-04-03,0.565
2020-08-03,0.0
2020-08-05,0.38
2020-08-25,0.565
2020-09-15,0.63
2020-09-29,0.565
2020-12-01,0.315
2020-12-15,0.755
2020-04-01,0.0
2020-04-12,0.19
2020-04-14,0.0
2020-04-17,0.5
2020-04-19,0.25
2020-05-01,0.505
2020-05-05,0.0
2020-05-15,0.5
2020-05-16,0.19
2020-05-22,0.0
2020-05-23,0.375
2020-05-29,0.125
2020-06-01,0.0
2020-06-02,0.0
2020-06-10,0.125
2020-06-13,0.19
2020-06-14,0.0
2020-07-06,0.315
2020-07-15,0.5
2020-07-19,0.69
2020-10-06,0.94
2020-10-22,0.5
2020-04-26,0.315
2020-04-16,0.25
2020-04-21,0.125
2020-04-23,0.125
2020-04-24,0.125
2020-05-02,0.5
2020-05-07,0.125
2020-05-28,0.125
2020-06-06,0.125
2020-06-08,0.25
2020-06-12,0.25
2020-06-09,0.0
2020-05-20,0.0
2020-06-16,0.0
