ds,y
2018-01-01,0.513
2018-01-02,0.256
2018-01-04,0.256
2018-01-05,0.513
2018-01-06,0.385
2018-01-07,0.257
2018-01-08,0.128
2018-01-09,0.21300000000000002
2018-01-10,0.472
2018-01-11,0.3
2018-01-12,0.5579999999999999
2018-01-13,0.641
2018-01-14,0.897
2018-01-16,0.17099999999999999
2018-01-17,0.129
2018-01-18,0.554
2018-01-19,0.513
2018-01-20,1.068
2018-01-21,0.5980000000000001
2018-01-24,0.129
2018-01-25,0.17099999999999999
2018-01-26,0.98
2018-01-27,0.6819999999999999
2018-01-28,0.768
2018-01-30,0.257
2018-01-31,0.085
2018-02-01,0.172
2018-02-02,0.6
2018-02-03,0.64
2018-02-04,0.639
2018-02-05,0.043
2018-02-06,0.21400000000000002
2018-02-08,0.17099999999999999
2018-02-09,0.471
2018-02-10,0.984
2018-02-11,0.982
2018-02-12,0.34099999999999997
2018-02-13,0.47
2018-02-14,0.5549999999999999
2018-02-15,0.6419999999999999
2018-02-16,0.512
2018-02-17,0.6449999999999999
2018-02-18,0.383
2018-02-19,0.256
2018-02-20,0.128
2018-02-21,0.21300000000000002
2018-02-22,0.255
2018-02-23,0.256
2018-02-24,0.5549999999999999
2018-02-25,0.21400000000000002
2018-02-26,0.128
2018-02-27,0.043
2018-02-28,0.29900000000000004
2018-03-02,0.471
2018-03-03,0.554
2018-03-04,0.6839999999999999
2018-03-05,0.256
2018-03-06,0.129
2018-03-08,0.085
2018-03-09,0.34199999999999997
2018-03-10,0.9390000000000001
2018-03-11,0.46900000000000003
2018-03-13,0.255
2018-03-14,0.29900000000000004
2018-03-15,0.17
2018-03-16,0.34199999999999997
2018-03-17,0.384
2018-03-18,0.6819999999999999
2018-03-19,0.34199999999999997
2018-03-20,0.128
2018-03-21,0.256
2018-03-22,0.17099999999999999
2018-03-23,0.3
2018-03-24,0.5549999999999999
2018-03-25,0.3
2018-03-26,0.21400000000000002
2018-03-27,0.512
2018-03-28,0.29900000000000004
2018-03-29,0.17099999999999999
2018-03-30,0.8960000000000001
2018-03-31,0.385
2018-04-01,1.0230000000000001
2018-04-02,0.17
2018-04-03,0.128
2018-04-06,0.343
2018-04-07,0.769
2018-04-08,0.386
2018-04-09,0.0
2018-04-18,0.298
2018-04-19,0.257
2018-04-20,0.768
2018-04-21,0.21499999999999997
2018-04-22,0.427
2018-04-23,0.129
2018-04-24,0.085
2018-04-26,0.34099999999999997
2018-04-27,0.42999999999999994
2018-04-28,0.257
2018-04-29,0.21300000000000002
2018-04-30,0.128
2018-05-01,0.513
2018-05-02,0.256
2018-05-04,0.256
2018-05-05,0.513
2018-05-06,0.34199999999999997
2018-05-08,0.128
2018-05-10,0.386
2018-05-11,0.427
2018-05-12,0.256
2018-05-13,0.5149999999999999
2018-05-14,0.043
2018-05-15,0.3
2018-05-16,0.256
2018-05-18,0.81
2018-05-19,0.9410000000000001
2018-05-20,0.3
2018-05-21,0.086
2018-05-22,0.129
2018-05-23,0.384
2018-05-24,0.086
2018-05-25,0.6839999999999999
2018-05-26,0.256
2018-05-27,0.21499999999999997
2018-05-28,0.47
2018-05-29,0.471
2018-05-31,0.257
2018-06-01,0.64
2018-06-02,0.128
2018-06-03,0.172
2018-06-06,0.29900000000000004
2018-06-07,0.129
2018-06-08,0.898
2018-06-09,0.599
2018-06-10,0.257
2018-06-11,0.29900000000000004
2018-06-12,0.21499999999999997
2018-06-13,0.257
2018-06-14,0.854
2018-06-15,0.6
2018-06-16,0.385
2018-06-17,0.128
2018-06-18,0.21300000000000002
2018-06-19,0.129
2018-06-22,0.472
2018-06-23,0.257
2018-06-24,0.471
2018-06-26,0.34099999999999997
2018-06-27,0.043
2018-06-29,0.641
2018-06-30,0.42800000000000005
2018-07-02,0.086
2018-07-04,0.3
2018-07-05,0.513
2018-07-06,0.42800000000000005
2018-07-07,0.17099999999999999
2018-07-08,0.21300000000000002
2018-07-10,0.343
2018-07-11,0.21400000000000002
2018-07-12,0.086
2018-07-13,0.513
2018-07-14,0.385
2018-07-15,0.043
2018-07-16,0.128
2018-07-18,0.21300000000000002
2018-07-19,0.172
2018-07-20,0.812
2018-07-21,0.34099999999999997
2018-07-22,0.427
2018-07-23,0.29900000000000004
2018-07-24,0.129
2018-07-25,0.129
2018-07-27,0.427
2018-07-29,0.21400000000000002
2018-07-30,0.128
2018-08-02,0.298
2018-08-03,0.6419999999999999
2018-08-04,0.5980000000000001
2018-08-05,0.21499999999999997
2018-08-06,0.17099999999999999
2018-08-08,0.5980000000000001
2018-08-09,0.556
2018-08-10,0.257
2018-08-11,0.34099999999999997
2018-08-12,0.34099999999999997
2018-08-13,0.17099999999999999
2018-08-14,0.086
2018-08-15,0.21400000000000002
2018-08-16,0.34099999999999997
2018-08-17,0.728
2018-08-18,0.813
2018-08-19,0.21300000000000002
2018-08-21,0.21499999999999997
2018-08-22,0.8109999999999999
2018-08-23,0.086
2018-08-24,0.681
2018-08-25,0.513
2018-08-26,0.256
2018-08-27,0.21400000000000002
2018-08-28,0.21300000000000002
2018-08-29,0.17099999999999999
2018-08-31,0.5579999999999999
2018-09-01,0.38699999999999996
2018-09-02,0.385
2018-09-04,0.513
2018-09-05,0.17099999999999999
2018-09-06,0.343
2018-09-07,0.512
2018-09-08,0.643
2018-09-09,0.301
2018-09-10,0.21300000000000002
2018-09-11,0.29900000000000004
2018-09-12,0.21300000000000002
2018-09-13,0.17099999999999999
2018-09-14,0.386
2018-09-15,0.256
2018-09-16,0.21400000000000002
2018-09-18,0.256
2018-09-19,0.34199999999999997
2018-09-20,0.172
2018-09-21,0.42800000000000005
2018-09-22,0.5549999999999999
2018-09-23,0.21300000000000002
2018-09-25,0.42800000000000005
2018-09-26,0.46900000000000003
2018-09-27,0.128
2018-09-28,0.599
2018-09-29,0.5149999999999999
2018-09-30,0.29900000000000004
2018-10-01,0.21499999999999997
2018-10-02,0.17099999999999999
2018-10-03,0.343
2018-10-04,0.21400000000000002
2018-10-05,0.471
2018-10-06,1.1549999999999998
2018-10-07,0.385
2018-10-08,0.17099999999999999
2018-10-09,0.47
2018-10-10,0.17099999999999999
2018-10-11,0.21400000000000002
2018-10-12,0.727
2018-10-13,1.067
2018-10-14,0.639
2018-10-15,0.17
2018-10-16,0.21400000000000002
2018-10-17,0.085
2018-10-18,0.513
2018-10-19,0.6419999999999999
2018-10-20,0.556
2018-10-21,0.257
2018-10-23,0.043
2018-10-25,0.128
2018-10-26,0.686
2018-10-27,0.47
2018-10-28,0.384
