ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-03-15,4.36515050915141,1.7478374555679606,5.7530803812349705,4.36515050915141,4.36515050915141,-0.13306215863254897,-0.13306215863254897,-0.13306215863254897,-0.13306215863254897,-0.13306215863254897,-0.13306215863254897,0.0,0.0,0.0,3.784314159647753
2018-03-16,4.363602011341689,2.975967806919559,6.903323775986925,4.363602011341689,4.363602011341689,0.12308635136228505,0.12308635136228505,0.12308635136228505,0.12308635136228505,0.12308635136228505,0.12308635136228505,0.0,0.0,0.0,4.900701861714865
2018-04-01,4.338826046386142,3.1786486161603675,7.07803894527383,4.338826046386142,4.338826046386142,0.19146843401913483,0.19146843401913483,0.19146843401913483,0.19146843401913483,0.19146843401913483,0.19146843401913483,0.0,0.0,0.0,5.169574274969131
2018-04-05,4.332632055147255,1.6643418258865603,5.794298913871971,4.332632055147255,4.332632055147255,-0.1330621586324812,-0.1330621586324812,-0.1330621586324812,-0.1330621586324812,-0.1330621586324812,-0.1330621586324812,0.0,0.0,0.0,3.756122681329078
2018-05-10,4.278434631806997,1.726828353995612,5.562376500397063,4.278434631806997,4.278434631806997,-0.1330621586321213,-0.1330621586321213,-0.1330621586321213,-0.1330621586321213,-0.1330621586321213,-0.1330621586321213,0.0,0.0,0.0,3.7091368841323327
2018-07-02,4.19636424789175,2.3381033807770186,6.179171850422595,4.19636424789175,4.19636424789175,-0.007707555773310299,-0.007707555773310299,-0.007707555773310299,-0.007707555773310299,-0.007707555773310299,-0.007707555773310299,0.0,0.0,0.0,4.164020536405999
2018-07-03,4.194815750082029,1.6382170306046557,5.4999652551488465,4.194815750082029,4.194815750082029,-0.16023039685446386,-0.16023039685446386,-0.16023039685446386,-0.16023039685446386,-0.16023039685446386,-0.16023039685446386,0.0,0.0,0.0,3.52267875771503
2018-07-08,4.18707326103342,2.9653707659508357,6.7895431700942925,4.18707326103342,4.18707326103342,0.1914684340190782,0.1914684340190782,0.1914684340190782,0.1914684340190782,0.1914684340190782,0.1914684340190782,0.0,0.0,0.0,4.988765621446643
2018-07-19,4.170039785126482,1.5324849263624096,5.474339286508976,4.170039785126482,4.170039785126482,-0.13306215863222753,-0.13306215863222753,-0.13306215863222753,-0.13306215863222753,-0.13306215863222753,-0.13306215863222753,0.0,0.0,0.0,3.6151652897352817
2018-07-20,4.16849128731676,2.6954189722000157,6.597217521884348,4.16849128731676,4.16849128731676,0.1230863513625512,0.1230863513625512,0.1230863513625512,0.1230863513625512,0.1230863513625512,0.1230863513625512,0.0,0.0,0.0,4.681575670559164
2018-07-23,4.163845793887595,2.170022520380179,6.062827976339742,4.163845793887595,4.163845793887595,-0.0077075557733440655,-0.0077075557733440655,-0.0077075557733440655,-0.0077075557733440655,-0.0077075557733440655,-0.0077075557733440655,0.0,0.0,0.0,4.131752720199603
2018-07-24,4.162297296077874,1.6346237060084352,5.590969326683401,4.162297296077874,4.162297296077874,-0.16023039685451718,-0.16023039685451718,-0.16023039685451718,-0.16023039685451718,-0.16023039685451718,-0.16023039685451718,0.0,0.0,0.0,3.4953707485008327
2018-07-25,4.160748798386452,1.1039717659742925,5.094242871227417,4.160748798386452,4.160748798386452,-0.26409964461438545,-0.26409964461438545,-0.26409964461438545,-0.26409964461438545,-0.26409964461438545,-0.26409964461438545,0.0,0.0,0.0,3.0618965194028585
2018-07-29,4.154554807620765,3.1157713332584978,6.9801633048843446,4.154554807620765,4.154554807620765,0.19146843401907684,0.19146843401907684,0.19146843401907684,0.19146843401907684,0.19146843401907684,0.19146843401907684,0.0,0.0,0.0,4.95002091068234
2018-08-04,4.145263821472236,3.2295233598508695,7.227394102121008,4.145263821472236,4.145263821472236,0.25054497049302155,0.25054497049302155,0.25054497049302155,0.25054497049302155,0.25054497049302155,0.25054497049302155,0.0,0.0,0.0,5.183838823308787
2018-08-05,4.143715323780814,3.0513824439609096,7.036921172834116,4.143715323780814,4.143715323780814,0.19146843401893654,0.19146843401893654,0.19146843401893654,0.19146843401893654,0.19146843401893654,0.19146843401893654,0.0,0.0,0.0,4.937106007845397
2018-08-10,4.135972835323706,2.6772767318947825,6.675541638159083,4.135972835323706,4.135972835323706,0.1230863513626524,0.1230863513626524,0.1230863513626524,0.1230863513626524,0.1230863513626524,0.1230863513626524,0.0,0.0,0.0,4.645054640958745
2018-08-11,4.134424337632284,3.225838800820583,7.323024098280597,4.134424337632284,4.134424337632284,0.250544970493047,0.250544970493047,0.250544970493047,0.250544970493047,0.250544970493047,0.250544970493047,0.0,0.0,0.0,5.170283561310099
