ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-01-01,2.482010941223354,1.101047226547567,3.0018312450910543,2.482010941223354,2.482010941223354,-0.16929099834818304,-0.16929099834818304,-0.16929099834818304,-0.13653170426112624,-0.13653170426112624,-0.13653170426112624,-0.03275929408705678,-0.03275929408705678,-0.03275929408705678,0.0,0.0,0.0,2.061828831072539
2018-01-02,2.4810689050357677,0.7654846039197821,2.787257188337065,2.4810689050357677,2.4810689050357677,-0.2802540056566943,-0.2802540056566943,-0.2802540056566943,-0.2547540770144583,-0.2547540770144583,-0.2547540770144583,-0.025499928642236012,-0.025499928642236012,-0.025499928642236012,0.0,0.0,0.0,1.7857394060892255
2018-01-05,2.4782427964730074,1.9287205997358319,3.877031239975314,2.4782427964730074,2.4782427964730074,0.16417468616305314,0.16417468616305314,0.16417468616305314,0.16723875336725474,0.16723875336725474,0.16723875336725474,-0.003064067204201621,-0.003064067204201621,-0.003064067204201621,0.0,0.0,0.0,2.8851075298198103
2018-01-06,2.47730076028542,2.2704023230930637,4.284866198691643,2.47730076028542,2.47730076028542,0.3267994120521256,0.3267994120521256,0.3267994120521256,0.3226349620172939,0.3226349620172939,0.3226349620172939,0.0041644500348316515,0.0041644500348316515,0.0041644500348316515,0.0,0.0,0.0,3.286881192222979
2018-01-07,2.4763587240978335,2.1746986835625113,4.07037028987086,2.4763587240978335,2.4763587240978335,0.27585850948132,0.27585850948132,0.27585850948132,0.26484217732464144,0.26484217732464144,0.26484217732464144,0.011016332156678568,0.011016332156678568,0.011016332156678568,0.0,0.0,0.0,3.159483350668525
2018-01-08,2.475416687910247,1.2454713746938104,3.1832957312557744,2.475416687910247,2.475416687910247,-0.11919211211325917,-0.11919211211325917,-0.11919211211325917,-0.13653170426040157,-0.13653170426040157,-0.13653170426040157,0.017339592147142403,0.017339592147142403,0.017339592147142403,0.0,0.0,0.0,2.180366544517816
2018-01-10,2.473532615535073,0.9994934403923385,3.081621943254093,2.473532615535073,2.473532615535073,-0.1710127236166902,-0.1710127236166902,-0.1710127236166902,-0.19883811249433275,-0.19883811249433275,-0.19883811249433275,0.02782538887764254,0.02782538887764254,0.02782538887764254,0.0,0.0,0.0,2.050527065997705
2018-01-11,2.4725905793474863,1.0381844279672743,3.132453173436571,2.4725905793474863,2.4725905793474863,-0.13286145575012856,-0.13286145575012856,-0.13286145575012856,-0.1645919989389221,-0.1645919989389221,-0.1645919989389221,0.031730543188793536,0.031730543188793536,0.031730543188793536,0.0,0.0,0.0,2.1440785955013255
2018-01-13,2.470706506972313,2.3821039933993493,4.363798725878422,2.470706506972313,2.470706506972313,0.3589905227458848,0.3589905227458848,0.3589905227458848,0.32263496201712905,0.32263496201712905,0.32263496201712905,0.03635556072875571,0.03635556072875571,0.03635556072875571,0.0,0.0,0.0,3.3576667274619623
2018-01-14,2.469764470784726,2.2597243986133413,4.18037409675817,2.469764470784726,2.469764470784726,0.3017821026047206,0.3017821026047206,0.3017821026047206,0.26484217732435744,0.26484217732435744,0.26484217732435744,0.03693992528036316,0.03693992528036316,0.03693992528036316,0.0,0.0,0.0,3.2150951857165753
