ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-01-01,1.044048208943133,0.9812039220088223,1.2084295914837258,1.044048208943133,1.044048208943133,0.05290061137824573,0.05290061137824573,0.05290061137824573,0.05290061137824573,0.05290061137824573,0.05290061137824573,0.0,0.0,0.0,1.0992789975045874
2018-01-06,1.041382770528233,0.9141225700483234,1.1559523685824138,1.041382770528233,1.041382770528233,-0.009239303240422313,-0.009239303240422313,-0.009239303240422313,-0.009239303240422313,-0.009239303240422313,-0.009239303240422313,0.0,0.0,0.0,1.0317611193219716
2018-01-07,1.040849682845253,0.9118348668237594,1.1463182675807233,1.040849682845253,1.040849682845253,-0.008563193884288644,-0.008563193884288644,-0.008563193884288644,-0.008563193884288644,-0.008563193884288644,-0.008563193884288644,0.0,0.0,0.0,1.0319366852066487
2018-01-09,1.039783507479293,0.9115873103559565,1.1464289552229536,1.039783507479293,1.039783507479293,-0.010130416717854356,-0.010130416717854356,-0.010130416717854356,-0.010130416717854356,-0.010130416717854356,-0.010130416717854356,0.0,0.0,0.0,1.0292500672521756
2018-01-12,1.0381842444303528,0.9146716549009294,1.1441744188143979,1.0381842444303528,1.0381842444303528,-0.009397176517409775,-0.009397176517409775,-0.009397176517409775,-0.009397176517409775,-0.009397176517409775,-0.009397176517409775,0.0,0.0,0.0,1.0284282438278471
2018-01-13,1.0376511567473727,0.9179581965853305,1.1441784043477925,1.0376511567473727,1.0376511567473727,-0.00923930324050252,-0.00923930324050252,-0.00923930324050252,-0.00923930324050252,-0.00923930324050252,-0.00923930324050252,0.0,0.0,0.0,1.0280639830523255
2018-01-14,1.0371180690643926,0.9175198648600789,1.1498283743705175,1.0371180690643926,1.0371180690643926,-0.00856319388426847,-0.00856319388426847,-0.00856319388426847,-0.00856319388426847,-0.00856319388426847,-0.00856319388426847,0.0,0.0,0.0,1.028237025958116
2018-01-17,1.0355188060154525,0.9182596754210074,1.1510400504147842,1.0355188060154525,1.0355188060154525,-0.008666071256702946,-0.008666071256702946,-0.008666071256702946,-0.008666071256702946,-0.008666071256702946,-0.008666071256702946,0.0,0.0,0.0,1.0265449262548667
2018-01-19,1.0344526309063764,0.9074213617922096,1.1383059139165317,1.0344526309063764,1.0344526309063764,-0.009397176517412661,-0.009397176517412661,-0.009397176517412661,-0.009397176517412661,-0.009397176517412661,-0.009397176517412661,0.0,0.0,0.0,1.0247316969348472
2018-01-21,1.0333864557973003,0.9083365641011184,1.1399183811984543,1.0333864557973003,1.0333864557973003,-0.008563193884248284,-0.008563193884248284,-0.008563193884248284,-0.008563193884248284,-0.008563193884248284,-0.008563193884248284,0.0,0.0,0.0,1.0245373672189517
