ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2020-11-26,4.624750626640374,1.799904638279689,7.775488947631719,4.624750626640374,4.624750626640374,0.012493044863755897,0.012493044863755897,0.012493044863755897,-0.10569023558416116,-0.10569023558416116,-0.10569023558416116,0.11818328044791705,0.11818328044791705,0.11818328044791705,0.0,0.0,0.0,4.682527843702675
2020-11-27,4.621938702682776,3.1620233628841374,9.553629264025622,4.621938702682776,4.621938702682776,0.3751532684113422,0.3751532684113422,0.3751532684113422,0.23578218823894234,0.23578218823894234,0.23578218823894234,0.1393710801723999,0.1393710801723999,0.1393710801723999,0.0,0.0,0.0,6.355874113391098
2020-11-28,4.619126778725178,3.717483151813319,9.90548946945036,4.619126778725178,4.619126778725178,0.44296536238674417,0.44296536238674417,0.44296536238674417,0.2828879018062003,0.2828879018062003,0.2828879018062003,0.16007746058054384,0.16007746058054384,0.16007746058054384,0.0,0.0,0.0,6.665239946173491
2020-11-29,4.616314854767581,1.9246363832100055,8.198051417044855,4.616314854767581,4.616314854767581,0.12623634184707505,0.12623634184707505,0.12623634184707505,-0.05394398222568629,-0.05394398222568629,-0.05394398222568629,0.18018032407276133,0.18018032407276133,0.18018032407276133,0.0,0.0,0.0,5.199061554847752
2020-11-30,4.613502930809983,1.3761053243850527,7.709968010465788,4.613502930809983,4.613502930809983,0.021028392483901977,0.021028392483901977,0.021028392483901977,-0.17856094227322217,-0.17856094227322217,-0.17856094227322217,0.19958933475712415,0.19958933475712415,0.19958933475712415,0.0,0.0,0.0,4.710517481164687
2020-12-01,4.610691006852386,2.1248928581934576,8.376368589384732,4.610691006852386,4.610691006852386,0.1525939460314929,0.1525939460314929,0.1525939460314929,-0.06565103875977273,-0.06565103875977273,-0.06565103875977273,0.21824498479126564,0.21824498479126564,0.21824498479126564,0.0,0.0,0.0,5.314254541519909
2020-12-02,4.607879082894788,1.9898001913865557,8.259647001835043,4.607879082894788,4.607879082894788,0.12129270784439959,0.12129270784439959,0.12129270784439959,-0.11482389120099522,-0.11482389120099522,-0.11482389120099522,0.2361165990453948,0.2361165990453948,0.2361165990453948,0.0,0.0,0.0,5.166781214278665
2020-12-03,4.6050671589371905,2.4409746120855464,8.371110013729862,4.6050671589371905,4.6050671589371905,0.14750913291934667,0.14750913291934667,0.14750913291934667,-0.10569023558400277,-0.10569023558400277,-0.10569023558400277,0.25319936850334945,0.25319936850334945,0.25319936850334945,0.0,0.0,0.0,5.284356622587375
2020-12-04,4.602255234979593,3.963896055818803,10.135229627047291,4.602255234979593,4.602255234979593,0.5052927210253015,0.5052927210253015,0.5052927210253015,0.23578218823792013,0.23578218823792013,0.23578218823792013,0.26951053278738146,0.26951053278738146,0.26951053278738146,0.0,0.0,0.0,6.92774130551537
2020-12-05,4.5994433110219965,4.021071553218203,10.601076457895395,4.5994433110219965,4.5994433110219965,0.5679727601798275,0.5679727601798275,0.5679727601798275,0.28288790180600565,0.28288790180600565,0.28288790180600565,0.2850848583738218,0.2850848583738218,0.2850848583738218,0.0,0.0,0.0,7.211801823673804
2020-12-06,4.596631387064399,2.6567147849582042,8.700175419633721,4.596631387064399,4.596631387064399,0.24602559846844563,0.24602559846844563,0.24602559846844563,-0.05394398222594091,-0.05394398222594091,-0.05394398222594091,0.29996958069438656,0.29996958069438656,0.29996958069438656,0.0,0.0,0.0,5.727520375005759
