ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-04-16,1.8499190230241154,0.8448664384225387,2.3559019049620025,1.8499190230241154,1.8499190230241154,-0.12387025624226972,-0.12387025624226972,-0.12387025624226972,-0.12387025624226972,-0.12387025624226972,-0.12387025624226972,0.0,0.0,0.0,1.6207690796146688
2018-04-18,1.8498438587784125,0.8093176249116528,2.307527252321411,1.8498438587784125,1.8498438587784125,-0.160720367125534,-0.160720367125534,-0.160720367125534,-0.160720367125534,-0.160720367125534,-0.160720367125534,0.0,0.0,0.0,1.5525362746706317
2018-04-19,1.8498062766555612,0.9305487510196545,2.474278021820317,1.8498062766555612,1.8498062766555612,-0.08391319753608728,-0.08391319753608728,-0.08391319753608728,-0.08391319753608728,-0.08391319753608728,-0.08391319753608728,0.0,0.0,0.0,1.694583117159069
2018-04-21,1.8497311124098583,1.4555559099524193,3.0183581972858025,1.8497311124098583,1.8497311124098583,0.19708780532741155,0.19708780532741155,0.19708780532741155,0.19708780532741155,0.19708780532741155,0.19708780532741155,0.0,0.0,0.0,2.214290557800549
2018-04-22,1.849693530287007,1.2036317210663636,2.781679339646194,1.849693530287007,1.849693530287007,0.07106433800220247,0.07106433800220247,0.07106433800220247,0.07106433800220247,0.07106433800220247,0.07106433800220247,0.0,0.0,0.0,1.98114077652381
2018-04-23,1.849655948164156,0.8426510614719707,2.3765955282514812,1.849655948164156,1.849655948164156,-0.12387025624223766,-0.12387025624223766,-0.12387025624223766,-0.12387025624223766,-0.12387025624223766,-0.12387025624223766,0.0,0.0,0.0,1.6205385919050828
2018-04-25,1.849580783918453,0.780296264898223,2.303743848482711,1.849580783918453,1.849580783918453,-0.16072036712584709,-0.16072036712584709,-0.16072036712584709,-0.16072036712584709,-0.16072036712584709,-0.16072036712584709,0.0,0.0,0.0,1.5523154812981674
2018-04-26,1.8495432017956017,0.8815549842886018,2.427877553518484,1.8495432017956017,1.8495432017956017,-0.08391319753664811,-0.08391319753664811,-0.08391319753664811,-0.08391319753664811,-0.08391319753664811,-0.08391319753664811,0.0,0.0,0.0,1.694342117750763
2018-04-27,1.8495056196727502,1.6190052423190924,3.176949311311434,1.8495056196727502,1.8495056196727502,0.2909021323666513,0.2909021323666513,0.2909021323666513,0.2909021323666513,0.2909021323666513,0.2909021323666513,0.0,0.0,0.0,2.387530748259658
2018-04-28,1.849468037549899,1.4691567091293825,2.9813319471694557,1.849468037549899,1.849468037549899,0.1970878053273479,0.1970878053273479,0.1970878053273479,0.1970878053273479,0.1970878053273479,0.1970878053273479,0.0,0.0,0.0,2.2139756340936856
2018-05-01,1.849355291181345,0.7411563631484707,2.2466399637754804,1.849355291181345,1.849355291181345,-0.19055045479156654,-0.19055045479156654,-0.19055045479156654,-0.19055045479156654,-0.19055045479156654,-0.19055045479156654,0.0,0.0,0.0,1.4969597993755497
2018-05-02,1.8493177090584936,0.8305994868216783,2.3209804740171713,1.8493177090584936,1.8493177090584936,-0.16072036712573717,-0.16072036712573717,-0.16072036712573717,-0.16072036712573717,-0.16072036712573717,-0.16072036712573717,0.0,0.0,0.0,1.5520946879264854
2018-05-03,1.849280126935642,0.9840207805078569,2.458559989468302,1.849280126935642,1.849280126935642,-0.08391319753631585,-0.08391319753631585,-0.08391319753631585,-0.08391319753631585,-0.08391319753631585,-0.08391319753631585,0.0,0.0,0.0,1.6941011183441081
2018-05-04,1.8492425448127907,1.6539142273737808,3.2261926703976536,1.8492425448127907,1.8492425448127907,0.29090213236678397,0.29090213236678397,0.29090213236678397,0.29090213236678397,0.29090213236678397,0.29090213236678397,0.0,0.0,0.0,2.38719114436221
2018-05-05,1.8492049626899396,1.4358297398999587,2.9852198572591595,1.8492049626899396,1.8492049626899396,0.19708780532728426,0.19708780532728426,0.19708780532728426,0.19708780532728426,0.19708780532728426,0.19708780532728426,0.0,0.0,0.0,2.213660710386822
2018-05-06,1.849167380567088,1.236462996316932,2.717927374464732,1.849167380567088,1.849167380567088,0.07106433800250594,0.07106433800250594,0.07106433800250594,0.07106433800250594,0.07106433800250594,0.07106433800250594,0.0,0.0,0.0,1.9805772363229162
2018-05-07,1.8491297984442367,0.8628502190857718,2.39049395048927,1.8491297984442367,1.8491297984442367,-0.12387025624200226,-0.12387025624200226,-0.12387025624200226,-0.12387025624200226,-0.12387025624200226,-0.12387025624200226,0.0,0.0,0.0,1.6200776164862272
2018-05-08,1.8490922161069312,0.6932645367661204,2.297182907359575,1.8490922161069312,1.8490922161069312,-0.19055045479129293,-0.19055045479129293,-0.19055045479129293,-0.19055045479129293,-0.19055045479129293,-0.19055045479129293,0.0,0.0,0.0,1.4967468533767156
2018-05-10,1.8490170514323205,0.9143250042004968,2.4759129053798024,1.8490170514323205,1.8490170514323205,-0.08391319753615598,-0.08391319753615598,-0.08391319753615598,-0.08391319753615598,-0.08391319753615598,-0.08391319753615598,0.0,0.0,0.0,1.6938601183477595
