ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-01-01,79.5229189534139,31.76994336713708,89.1817700716663,79.5229189534139,79.5229189534139,-0.2453826115699119,-0.2453826115699119,-0.2453826115699119,-0.2453826115699119,-0.2453826115699119,-0.2453826115699119,0.0,0.0,0.0,60.00937742096276
2018-01-02,79.46701763343154,32.20209474139649,88.05014820457113,79.46701763343154,79.46701763343154,-0.2529522022443836,-0.2529522022443836,-0.2529522022443836,-0.2529522022443836,-0.2529522022443836,-0.2529522022443836,0.0,0.0,0.0,59.36566051726177
2018-01-03,79.41111631344918,37.794392052002564,92.81148471190554,79.41111631344918,79.41111631344918,-0.16027197951304087,-0.16027197951304087,-0.16027197951304087,-0.16027197951304087,-0.16027197951304087,-0.16027197951304087,0.0,0.0,0.0,66.68373950655236
2018-01-04,79.35521499346682,41.15788412004636,99.274712503325,79.35521499346682,79.35521499346682,-0.11130122352596486,-0.11130122352596486,-0.11130122352596486,-0.11130122352596486,-0.11130122352596486,-0.11130122352596486,0.0,0.0,0.0,70.52288247152796
2018-01-05,79.29931367348446,87.60601172391907,140.5507804772967,79.29931367348446,79.29931367348446,0.4513417035780196,0.4513417035780196,0.4513417035780196,0.4513417035780196,0.4513417035780196,0.4513417035780196,0.0,0.0,0.0,115.09040099944268
2018-01-06,79.2434123535021,86.07869003338442,140.80483110488996,79.2434123535021,79.2434123535021,0.4128328381361242,0.4128328381361242,0.4128328381361242,0.4128328381361242,0.4128328381361242,0.4128328381361242,0.0,0.0,0.0,111.95769517898957
2018-01-07,79.18751103351973,45.279128284285406,101.36272864289417,79.18751103351973,79.18751103351973,-0.09426652485958328,-0.09426652485958328,-0.09426652485958328,-0.09426652485958328,-0.09426652485958328,-0.09426652485958328,0.0,0.0,0.0,71.72277955610991
2018-01-08,79.13160971353737,32.33714996260076,89.064554695827,79.13160971353737,79.13160971353737,-0.2453826115695264,-0.2453826115695264,-0.2453826115695264,-0.2453826115695264,-0.2453826115695264,-0.2453826115695264,0.0,0.0,0.0,59.714088664329076
2018-01-09,79.075708393555,31.644701447002944,86.6282784543026,79.075708393555,79.075708393555,-0.2529522022442073,-0.2529522022442073,-0.2529522022442073,-0.2529522022442073,-0.2529522022442073,-0.2529522022442073,0.0,0.0,0.0,59.07333381138452
2018-01-10,79.01980707357265,40.09389670689472,95.06618384379011,79.01980707357265,79.01980707357265,-0.16027197951306715,-0.16027197951306715,-0.16027197951306715,-0.16027197951306715,-0.16027197951306715,-0.16027197951306715,0.0,0.0,0.0,66.3551461731505
2018-01-11,78.9639057535903,44.239960781522136,99.06196992692328,78.9639057535903,78.9639057535903,-0.11130122352561728,-0.11130122352561728,-0.11130122352561728,-0.11130122352561728,-0.11130122352561728,-0.11130122352561728,0.0,0.0,0.0,70.17512642885417
2018-01-12,78.90800443360793,87.92128944242899,140.75789927512093,78.90800443360793,78.90800443360793,0.45134170357820286,0.45134170357820286,0.45134170357820286,0.45134170357820286,0.45134170357820286,0.45134170357820286,0.0,0.0,0.0,114.52247758062892
2018-01-13,78.85210311362557,81.9548754188086,139.06718478715842,78.85210311362557,78.85210311362557,0.41283283813623073,0.41283283813623073,0.41283283813623073,0.41283283813623073,0.41283283813623073,0.41283283813623073,0.0,0.0,0.0,111.40484063503433
2018-01-14,78.7962017936432,40.601649602393216,98.09403620294981,78.7962017936432,78.7962017936432,-0.09426652486002927,-0.09426652486002927,-0.09426652486002927,-0.09426652486002927,-0.09426652486002927,-0.09426652486002927,0.0,0.0,0.0,71.36835767838686
2018-01-15,78.74030047366084,32.00339121936142,87.11417395001422,78.74030047366084,78.74030047366084,-0.24538261156977167,-0.24538261156977167,-0.24538261156977167,-0.24538261156977167,-0.24538261156977167,-0.24538261156977167,0.0,0.0,0.0,59.41879990764541
2018-01-16,78.68439915367848,30.709954373175066,87.36444636716674,78.68439915367848,78.68439915367848,-0.2529522022443108,-0.2529522022443108,-0.2529522022443108,-0.2529522022443108,-0.2529522022443108,-0.2529522022443108,0.0,0.0,0.0,58.78100710548512
2018-01-17,78.62849783369612,39.15843709366322,96.47299895484817,78.62849783369612,78.62849783369612,-0.16027197951309344,-0.16027197951309344,-0.16027197951309344,-0.16027197951309344,-0.16027197951309344,-0.16027197951309344,0.0,0.0,0.0,66.02655283974866
2018-01-18,78.57259651371376,39.86627364533276,95.11485137332657,78.57259651371376,78.57259651371376,-0.1113012235263105,-0.1113012235263105,-0.1113012235263105,-0.1113012235263105,-0.1113012235263105,-0.1113012235263105,0.0,0.0,0.0,69.82737038609831
2018-01-19,78.5166951937314,86.01871369298314,140.61285661670743,78.5166951937314,78.5166951937314,0.45134170357764275,0.45134170357764275,0.45134170357764275,0.45134170357764275,0.45134170357764275,0.45134170357764275,0.0,0.0,0.0,113.95455416175665
2018-01-20,78.46079387374904,85.32003715987487,138.08182600425098,78.46079387374904,78.46079387374904,0.41283283813560956,0.41283283813560956,0.41283283813560956,0.41283283813560956,0.41283283813560956,0.41283283813560956,0.0,0.0,0.0,110.85198609102191
2018-01-22,78.34899123997656,31.115260475769677,86.2571786827492,78.34899123997656,78.34899123997656,-0.245382611569665,-0.245382611569665,-0.245382611569665,-0.245382611569665,-0.245382611569665,-0.245382611569665,0.0,0.0,0.0,59.1235111556623
2018-01-24,78.23718860620407,36.5733748745387,93.17742729405114,78.23718860620407,78.23718860620407,-0.16027197951303873,-0.16027197951303873,-0.16027197951303873,-0.16027197951303873,-0.16027197951303873,-0.16027197951303873,0.0,0.0,0.0,65.69795951675279
2018-01-25,78.18128728931782,41.82231367739312,102.19213797321676,78.18128728931782,78.18128728931782,-0.11130122352573874,-0.11130122352573874,-0.11130122352573874,-0.11130122352573874,-0.11130122352573874,-0.11130122352573874,0.0,0.0,0.0,69.47961435719947
2018-01-26,78.12538597243159,86.49781659469203,141.29910055486096,78.12538597243159,78.12538597243159,0.45134170357746345,0.45134170357746345,0.45134170357746345,0.45134170357746345,0.45134170357746345,0.45134170357746345,0.0,0.0,0.0,113.38663076987572
2018-01-27,78.06948465554535,80.96992340547368,136.78822099448192,78.06948465554535,78.06948465554535,0.41283283813591265,0.41283283813591265,0.41283283813591265,0.41283283813591265,0.41283283813591265,0.41283283813591265,0.0,0.0,0.0,110.29913157770221
2018-01-28,78.0135833386591,38.56908581618227,97.73215089846134,78.0135833386591,78.0135833386591,-0.09426652486092124,-0.09426652486092124,-0.09426652486092124,-0.09426652486092124,-0.09426652486092124,-0.09426652486092124,0.0,0.0,0.0,70.65951394537585
2018-01-29,77.95768202177287,31.45492253264678,86.52557873817445,77.95768202177287,77.95768202177287,-0.24538261156963148,-0.24538261156963148,-0.24538261156963148,-0.24538261156963148,-0.24538261156963148,-0.24538261156963148,0.0,0.0,0.0,58.828222415355334
2018-01-30,77.90178070488662,31.661507008201845,87.82156086704803,77.90178070488662,77.90178070488662,-0.25295220224442044,-0.25295220224442044,-0.25295220224442044,-0.25295220224442044,-0.25295220224442044,-0.25295220224442044,0.0,0.0,0.0,58.19635371682365
2018-01-31,77.84587938800038,38.05552620373079,95.18786292081546,77.84587938800038,77.84587938800038,-0.1602719795130418,-0.1602719795130418,-0.1602719795130418,-0.1602719795130418,-0.1602719795130418,-0.1602719795130418,0.0,0.0,0.0,65.36936620155205
2018-02-02,77.7340767542279,83.88306005940078,140.89872726293905,77.7340767542279,77.7340767542279,0.45134170357764675,0.45134170357764675,0.45134170357764675,0.45134170357764675,0.45134170357764675,0.45134170357764675,0.0,0.0,0.0,112.81870738251668
2018-02-03,77.67817543734165,79.41456395351557,137.81989286997424,77.67817543734165,77.67817543734165,0.4128328381360192,0.4128328381360192,0.4128328381360192,0.4128328381360192,0.4128328381360192,0.4128328381360192,0.0,0.0,0.0,109.746277064367
2018-02-04,77.62227412045542,41.276473620417825,98.2338114502415,77.62227412045542,77.62227412045542,-0.09426652485997053,-0.09426652485997053,-0.09426652485997053,-0.09426652485997053,-0.09426652485997053,-0.09426652485997053,0.0,0.0,0.0,70.30509208739205
2018-02-06,77.51047148668295,29.648457062069884,86.57219421093068,77.51047148668295,77.51047148668295,-0.25295220224424425,-0.25295220224424425,-0.25295220224424425,-0.25295220224424425,-0.25295220224424425,-0.25295220224424425,0.0,0.0,0.0,57.90402702713679
2018-02-07,77.4545701697967,35.170027602518545,94.3055908899555,77.4545701697967,77.4545701697967,-0.16027197951309122,-0.16027197951309122,-0.16027197951309122,-0.16027197951309122,-0.16027197951309122,-0.16027197951309122,0.0,0.0,0.0,65.04077288634775
2018-02-08,77.39866885291046,38.99812454499757,95.84757176896882,77.39866885291046,77.39866885291046,-0.11130122352526772,-0.11130122352526772,-0.11130122352526772,-0.11130122352526772,-0.11130122352526772,-0.11130122352526772,0.0,0.0,0.0,68.7841023103545
2018-02-09,77.34276753602421,82.9408102623868,140.30298381794893,77.34276753602421,77.34276753602421,0.4513417035770866,0.4513417035770866,0.4513417035770866,0.4513417035770866,0.4513417035770866,0.4513417035770866,0.0,0.0,0.0,112.25078399509997
2018-02-10,77.28686621913798,82.19458626302773,136.0281146661064,77.28686621913798,77.28686621913798,0.41283283813586,0.41283283813586,0.41283283813586,0.41283283813586,0.41283283813586,0.41283283813586,0.0,0.0,0.0,109.19342255101124
2018-02-11,77.23096490225173,40.09239709757831,97.36592393132418,77.23096490225173,77.23096490225173,-0.09426652486086828,-0.09426652486086828,-0.09426652486086828,-0.09426652486086828,-0.09426652486086828,-0.09426652486086828,0.0,0.0,0.0,69.95067022926477
2018-02-12,77.17506358536549,30.359599206551305,86.725835193104,77.17506358536549,77.17506358536549,-0.24538261156984323,-0.24538261156984323,-0.24538261156984323,-0.24538261156984323,-0.24538261156984323,-0.24538261156984323,0.0,0.0,0.0,58.2376449347198
2018-02-13,77.11916226847926,31.196618214354412,87.60488841912021,77.11916226847926,77.11916226847926,-0.25295220224443293,-0.25295220224443293,-0.25295220224443293,-0.25295220224443293,-0.25295220224443293,-0.25295220224443293,0.0,0.0,0.0,57.61170033742165
2018-02-14,77.06326095111129,36.39258361742316,92.53709731159142,77.06326095111129,77.06326095111129,-0.1602719795130365,-0.1602719795130365,-0.1602719795130365,-0.1602719795130365,-0.1602719795130365,-0.1602719795130365,0.0,0.0,0.0,64.712179570747
2018-02-15,77.00735963374333,41.32457271540855,96.89204055199652,77.00735963374333,77.00735963374333,-0.11130122352573676,-0.11130122352573676,-0.11130122352573676,-0.11130122352573676,-0.11130122352573676,-0.11130122352573676,0.0,0.0,0.0,68.43634628602126
2018-02-16,76.95145831637538,83.42315737626447,138.6371779863605,76.95145831637538,76.95145831637538,0.45134170357726994,0.45134170357726994,0.45134170357726994,0.45134170357726994,0.45134170357726994,0.45134170357726994,0.0,0.0,0.0,111.68286060564353
2018-02-18,76.83965568163946,40.3513550488101,95.20828672032857,76.83965568163946,76.83965568163946,-0.09426652486086254,-0.09426652486086254,-0.09426652486086254,-0.09426652486086254,-0.09426652486086254,-0.09426652486086254,0.0,0.0,0.0,69.59624836902607
2018-02-19,76.7837543642715,28.748566351635596,87.0677490164164,76.7837543642715,76.7837543642715,-0.24538261156980967,-0.24538261156980967,-0.24538261156980967,-0.24538261156980967,-0.24538261156980967,-0.24538261156980967,0.0,0.0,0.0,57.94235619223179
2018-02-20,76.72785304690355,28.698787775174605,84.03968715270378,76.72785304690355,76.72785304690355,-0.2529522022443539,-0.2529522022443539,-0.2529522022443539,-0.2529522022443539,-0.2529522022443539,-0.2529522022443539,0.0,0.0,0.0,57.31937364520814
2018-02-21,76.67195172953559,38.336867634762804,92.23586637851221,76.67195172953559,76.67195172953559,-0.1602719795130628,-0.1602719795130628,-0.1602719795130628,-0.1602719795130628,-0.1602719795130628,-0.1602719795130628,0.0,0.0,0.0,64.38358625271292
2018-02-22,76.61605041216764,41.007692248451114,94.68578471573157,76.61605041216764,76.61605041216764,-0.11130122352538918,-0.11130122352538918,-0.11130122352538918,-0.11130122352538918,-0.11130122352538918,-0.11130122352538918,0.0,0.0,0.0,68.08859025961048
2018-02-23,76.56014909479967,82.67868337328281,139.81074996105167,76.56014909479967,76.56014909479967,0.45134170357783393,0.45134170357783393,0.45134170357783393,0.45134170357783393,0.45134170357783393,0.45134170357783393,0.0,0.0,0.0,111.11493721341952
2018-02-24,76.50424777743171,81.27615184277937,133.71612310356386,76.50424777743171,76.50424777743171,0.41283283813554195,0.41283283813554195,0.41283283813554195,0.41283283813554195,0.41283283813554195,0.41283283813554195,0.0,0.0,0.0,108.08771351681358
2018-02-25,76.44834646006376,42.692850038098456,96.61637794745354,76.44834646006376,76.44834646006376,-0.09426652485991181,-0.09426652485991181,-0.09426652485991181,-0.09426652485991181,-0.09426652485991181,-0.09426652485991181,0.0,0.0,0.0,69.24182650798701
2018-02-26,76.39244514269579,31.267790161289124,86.38586326180877,76.39244514269579,76.39244514269579,-0.24538261156970298,-0.24538261156970298,-0.24538261156970298,-0.24538261156970298,-0.24538261156970298,-0.24538261156970298,0.0,0.0,0.0,57.64706744938583
2018-02-27,76.33654382532784,29.611932299080138,86.17770889640451,76.33654382532784,76.33654382532784,-0.2529522022443601,-0.2529522022443601,-0.2529522022443601,-0.2529522022443601,-0.2529522022443601,-0.2529522022443601,0.0,0.0,0.0,57.02704695298805
2018-02-28,76.28064250795988,34.17185688708218,89.77510272015802,76.28064250795988,76.28064250795988,-0.16027197951308908,-0.16027197951308908,-0.16027197951308908,-0.16027197951308908,-0.16027197951308908,-0.16027197951308908,0.0,0.0,0.0,64.05499293467886
2018-03-01,76.22474119059193,40.68828192529808,95.98461242216634,76.22474119059193,76.22474119059193,-0.1113012235260824,-0.1113012235260824,-0.1113012235260824,-0.1113012235260824,-0.1113012235260824,-0.1113012235260824,0.0,0.0,0.0,67.74083423312007
2018-03-02,76.16883987322397,83.23416537655162,138.14733082079948,76.16883987322397,76.16883987322397,0.45134170357689307,0.45134170357689307,0.45134170357689307,0.45134170357689307,0.45134170357689307,0.45134170357689307,0.0,0.0,0.0,110.54701382108045
