ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-01-01,8.930775273136984,3.554380680881889,12.189478162921162,8.930775273136984,8.930775273136984,-0.11326357393120168,-0.11326357393120168,-0.11326357393120168,-0.1481347123242522,-0.1481347123242522,-0.1481347123242522,0.03487113839305053,0.03487113839305053,0.03487113839305053,0.0,0.0,0.0,7.919243747725085
2018-01-04,8.917931278201415,4.037824290866444,12.477751270965259,8.917931278201415,8.917931278201415,-0.048174656332296895,-0.048174656332296895,-0.048174656332296895,-0.04750210771272213,-0.04750210771272213,-0.04750210771272213,-0.0006725486195747615,-0.0006725486195747615,-0.0006725486195747615,0.0,0.0,0.0,8.488313003679021
2018-01-07,8.905087283265845,4.000397625717608,12.569494229366418,8.905087283265845,8.905087283265845,-0.049774562679292186,-0.049774562679292186,-0.049774562679292186,-0.01992254570170401,-0.01992254570170401,-0.01992254570170401,-0.029852016977588172,-0.029852016977588172,-0.029852016977588172,0.0,0.0,0.0,8.461840458120362
2018-01-20,8.84942997187838,6.928297245624794,15.3917800408511,8.84942997187838,8.84942997187838,0.2808868907886711,0.2808868907886711,0.2808868907886711,0.277985243817998,0.277985243817998,0.277985243817998,0.0029016469706730635,0.0029016469706730635,0.0029016469706730635,0.0,0.0,0.0,11.335118841931374
2018-01-21,8.845148640233191,4.451785940096051,12.961949648763275,8.845148640233191,8.845148640233191,-0.006563559364245842,-0.006563559364245842,-0.006563559364245842,-0.019922545702058397,-0.019922545702058397,-0.019922545702058397,0.013358986337812555,0.013358986337812555,0.013358986337812555,0.0,0.0,0.0,8.787092982047442
2018-03-26,8.571143414941051,2.841102895063132,10.985796514382367,8.571143414941051,8.571143414941051,-0.19252389205813508,-0.19252389205813508,-0.19252389205813508,-0.14813471232439163,-0.14813471232439163,-0.14813471232439163,-0.04438917973374346,-0.04438917973374346,-0.04438917973374346,0.0,0.0,0.0,6.920993525308145
2018-04-07,8.519767435198776,9.13948644760222,17.096737752629195,8.519767435198776,8.519767435198776,0.5308290773270511,0.5308290773270511,0.5308290773270511,0.27798524381766027,0.27798524381766027,0.27798524381766027,0.2528438335093908,0.2528438335093908,0.2528438335093908,0.0,0.0,0.0,13.0423077218664
2018-04-08,8.515486103553586,6.68416728947888,14.640938208072132,8.515486103553586,8.515486103553586,0.24238972366416034,0.24238972366416034,0.24238972366416034,-0.019922545702129108,-0.019922545702129108,-0.019922545702129108,0.2623122693662895,0.2623122693662895,0.2623122693662895,0.0,0.0,0.0,10.579552427059937
2018-04-15,8.485516782037259,6.418379745502162,14.430592794728904,8.485516782037259,8.485516782037259,0.22761567239249236,0.22761567239249236,0.22761567239249236,-0.019922545701725036,-0.019922545701725036,-0.019922545701725036,0.2475382180942174,0.2475382180942174,0.2475382180942174,0.0,0.0,0.0,10.416953389978449
2018-05-21,8.33138884281043,2.707920109422755,10.994913835052119,8.33138884281043,8.33138884281043,-0.18475116121471818,-0.18475116121471818,-0.18475116121471818,-0.1481347123243657,-0.1481347123243657,-0.1481347123243657,-0.03661644889035248,-0.03661644889035248,-0.03661644889035248,0.0,0.0,0.0,6.792155079569857
2018-05-23,8.32282617952005,2.6839817629964937,11.317174028334122,8.32282617952005,8.32282617952005,-0.1520213078374295,-0.1520213078374295,-0.1520213078374295,-0.1088644164038369,-0.1088644164038369,-0.1088644164038369,-0.043156891433592595,-0.043156891433592595,-0.043156891433592595,0.0,0.0,0.0,7.057579258805815
2018-05-24,8.318544847874861,3.3646808664744934,11.665613305136793,8.318544847874861,8.318544847874861,-0.09284093110192139,-0.09284093110192139,-0.09284093110192139,-0.0475021077125823,-0.0475021077125823,-0.0475021077125823,-0.04533882338933909,-0.04533882338933909,-0.04533882338933909,0.0,0.0,0.0,7.546243398785069
2018-05-25,8.314263516229671,4.908709481376715,13.207567734494937,8.314263516229671,8.314263516229671,0.08732917621001887,0.08732917621001887,0.08732917621001887,0.13391194972013598,0.13391194972013598,0.13391194972013598,-0.046582773510117116,-0.046582773510117116,-0.046582773510117116,0.0,0.0,0.0,9.040341299895022
2018-06-01,8.284294194713343,5.10991387992176,13.351636162735126,8.284294194713343,8.284294194713343,0.11367004969854753,0.11367004969854753,0.11367004969854753,0.1339119497202865,0.1339119497202865,0.1339119497202865,-0.020241900021738972,-0.020241900021738972,-0.020241900021738972,0.0,0.0,0.0,9.225970327543797
2018-06-02,8.280012863068153,6.401836788737425,14.95663175753381,8.280012863068153,8.280012863068153,0.26684060767846685,0.26684060767846685,0.26684060767846685,0.2779852438179996,0.2779852438179996,0.2779852438179996,-0.01114463613953276,-0.01114463613953276,-0.01114463613953276,0.0,0.0,0.0,10.48945652703478
2018-06-07,8.258606204842206,3.8348481705816275,12.409740004388187,8.258606204842206,8.258606204842206,0.0003120152493471945,0.0003120152493471945,0.0003120152493471945,-0.047502107713014066,-0.047502107713014066,-0.047502107713014066,0.04781412296236126,0.04781412296236126,0.04781412296236126,0.0,0.0,0.0,8.26118301591647
2018-06-11,8.241480878261447,3.357068787145767,11.81883165749953,8.241480878261447,8.241480878261447,-0.05073138423642477,-0.05073138423642477,-0.05073138423642477,-0.14813471232429226,-0.14813471232429226,-0.14813471232429226,0.0974033280878675,0.0974033280878675,0.0974033280878675,0.0,0.0,0.0,7.823379145149218
2018-06-12,8.237580866486415,4.228871240796098,12.373821341237793,8.237580866486415,8.237580866486415,0.02047236809622223,0.02047236809622223,0.02047236809622223,-0.08747341139496943,-0.08747341139496943,-0.08747341139496943,0.10794577949119166,0.10794577949119166,0.10794577949119166,0.0,0.0,0.0,8.40622365420752
2018-06-14,8.22978084293635,4.581702532889008,12.918627590563354,8.22978084293635,8.22978084293635,0.07759298760705631,0.07759298760705631,0.07759298760705631,-0.047502107712882644,-0.047502107712882644,-0.047502107712882644,0.12509509531993895,0.12509509531993895,0.12509509531993895,0.0,0.0,0.0,8.868354125891099
2018-06-16,8.221980819386285,7.400674495025713,15.51267503039419,8.221980819386285,8.221980819386285,0.4137510457204284,0.4137510457204284,0.4137510457204284,0.2779852438177967,0.2779852438177967,0.2779852438177967,0.13576580190263174,0.13576580190263174,0.13576580190263174,0.0,0.0,0.0,11.623833981300665
2018-06-17,8.218080807611253,5.273728731900157,13.195634687983953,8.218080807611253,8.218080807611253,0.11843233286420882,0.11843233286420882,0.11843233286420882,-0.019922545702455004,-0.019922545702455004,-0.019922545702455004,0.1383548785666638,0.1383548785666638,0.1383548785666638,0.0,0.0,0.0,9.191367289323233
2018-06-18,8.21418079583622,4.300604923733368,12.334480128748094,8.21418079583622,8.21418079583622,-0.009101001518994706,-0.009101001518994706,-0.009101001518994706,-0.14813471232453104,-0.14813471232453104,-0.14813471232453104,0.13903371080553634,0.13903371080553634,0.13903371080553634,0.0,0.0,0.0,8.139423523936017
2018-06-22,8.198580748736092,6.3694292979704334,14.404742725176916,8.198580748736092,8.198580748736092,0.25732936019474784,0.25732936019474784,0.25732936019474784,0.1339119497203658,0.1339119497203658,0.1339119497203658,0.12341741047438204,0.12341741047438204,0.12341741047438204,0.0,0.0,0.0,10.308316287313326
2018-06-24,8.190780725186027,4.748004133444154,13.08238985735727,8.190780725186027,8.190780725186027,0.08656641565311614,0.08656641565311614,0.08656641565311614,-0.019922545701618572,-0.019922545701618572,-0.019922545701618572,0.1064889613547347,0.1064889613547347,0.1064889613547347,0.0,0.0,0.0,8.899827253966013
2018-06-28,8.175180678085898,3.9608625922479064,12.243540767353862,8.175180678085898,8.175180678085898,0.0165278239709013,0.0165278239709013,0.0165278239709013,-0.04750210771273493,-0.04750210771273493,-0.04750210771273493,0.06402993168363623,0.06402993168363623,0.06402993168363623,0.0,0.0,0.0,8.310298625263615
2018-06-29,8.171280666310867,5.568981291404304,14.109048867908495,8.171280666310867,8.171280666310867,0.1873234625541949,0.1873234625541949,0.1873234625541949,0.1339119497200137,0.1339119497200137,0.1339119497200137,0.05341151283418123,0.05341151283418123,0.05341151283418123,0.0,0.0,0.0,9.701953254226368
2018-06-30,8.167380654535833,6.798363642989572,15.115412279315379,8.167380654535833,8.167380654535833,0.3214085878493588,0.3214085878493588,0.3214085878493588,0.27798524381789863,0.27798524381789863,0.27798524381789863,0.04342334403146013,0.04342334403146013,0.04342334403146013,0.0,0.0,0.0,10.792446937138367
2018-07-06,8.14398058388564,5.362664499481677,13.532741551849654,8.14398058388564,8.14398058388564,0.1450227221182633,0.1450227221182633,0.1450227221182633,0.13391194972021636,0.13391194972021636,0.13391194972021636,0.011110772398046934,0.011110772398046934,0.011110772398046934,0.0,0.0,0.0,9.32504281703902
2018-07-08,8.136180560335577,4.24430975292338,12.151678937868402,8.136180560335577,8.136180560335577,-0.005330305657343583,-0.005330305657343583,-0.005330305657343583,-0.019922545701972945,-0.019922545701972945,-0.019922545701972945,0.014592240044629362,0.014592240044629362,0.014592240044629362,0.0,0.0,0.0,8.09281223106565
2018-07-09,8.132280548560542,3.1174108287756988,11.422331789565018,8.132280548560542,8.132280548560542,-0.12900832392283682,-0.12900832392283682,-0.12900832392283682,-0.14813471232427936,-0.14813471232427936,-0.14813471232427936,0.019126388401442533,0.019126388401442533,0.019126388401442533,0.0,0.0,0.0,7.08314866532046
2018-07-11,8.124480525010478,3.5108361888195754,11.660577295694864,8.124480525010478,8.124480525010478,-0.07572043420240183,-0.07572043420240183,-0.07572043420240183,-0.10886441640371625,-0.10886441640371625,-0.10886441640371625,0.03314398220131441,0.03314398220131441,0.03314398220131441,0.0,0.0,0.0,7.509291331987727
2018-07-19,8.093280430810221,4.462389860406718,12.554223631410801,8.093280430810221,8.093280430810221,0.06774233154782137,0.06774233154782137,0.06774233154782137,-0.04750210771274553,-0.04750210771274553,-0.04750210771274553,0.1152444392605669,0.1152444392605669,0.1152444392605669,0.0,0.0,0.0,8.641538117063662
2018-07-20,8.089380419035187,6.146001376313464,14.190676093370778,8.089380419035187,8.089380419035187,0.25665794265716524,0.25665794265716524,0.25665794265716524,0.13391194972056955,0.13391194972056955,0.13391194972056955,0.12274599293659563,0.12274599293659563,0.12274599293659563,0.0,0.0,0.0,10.165584154755917
2018-07-21,8.085652364878364,7.104193798199979,15.757866697377823,8.085652364878364,8.085652364878364,0.40646834152782607,0.40646834152782607,0.40646834152782607,0.27798524381806744,0.27798524381806744,0.27798524381806744,0.12848309770975863,0.12848309770975863,0.12848309770975863,0.0,0.0,0.0,11.372214071801016
2018-07-22,8.081924310721536,5.204704794260511,13.177981671593349,8.081924310721536,8.081924310721536,0.11225682221097334,0.11225682221097334,0.11225682221097334,-0.019922545701746064,-0.019922545701746064,-0.019922545701746064,0.1321793679127194,0.1321793679127194,0.1321793679127194,0.0,0.0,0.0,8.989175451192748
2018-07-23,8.078196256564711,3.4995712891741078,12.149964358733358,8.078196256564711,8.078196256564711,-0.014530010168572739,-0.014530010168572739,-0.014530010168572739,-0.14813471232436748,-0.14813471232436748,-0.14813471232436748,0.13360470215579473,0.13360470215579473,0.13360470215579473,0.0,0.0,0.0,7.9608199828131
2018-07-24,8.074468202407884,4.224173669182293,12.106860105007346,8.074468202407884,8.074468202407884,0.0451087601443958,0.0451087601443958,0.0451087601443958,-0.08747341139486714,-0.08747341139486714,-0.08747341139486714,0.13258217153926294,0.13258217153926294,0.13258217153926294,0.0,0.0,0.0,8.438697451843852
