ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-01-01,3.744013607475405,2.736640533930064,4.992839807396373,3.744013607475405,3.744013607475405,0.014097920848840907,0.014097920848840907,0.014097920848840907,-0.055825498941222455,-0.055825498941222455,-0.055825498941222455,0.06992341979006336,0.06992341979006336,0.06992341979006336,0.0,0.0,0.0,3.7967964149705766
2018-01-02,3.741912732198975,2.170880975101842,4.419560712541259,3.741912732198975,3.741912732198975,-0.13399205625929056,-0.13399205625929056,-0.13399205625929056,-0.1804379706758411,-0.1804379706758411,-0.1804379706758411,0.04644591441655052,0.04644591441655052,0.04644591441655052,0.0,0.0,0.0,3.2405261508688143
2018-01-03,3.7398118569225454,2.3130196277935653,4.5726520561563975,3.7398118569225454,3.7398118569225454,-0.09371699859463638,-0.09371699859463638,-0.09371699859463638,-0.11725018050049306,-0.11725018050049306,-0.11725018050049306,0.023533181905856675,0.023533181905856675,0.023533181905856675,0.0,0.0,0.0,3.3893279143831307
2018-01-04,3.7377109816461154,2.2057121605022676,4.479961747924484,3.7377109816461154,3.7377109816461154,-0.09479088692260709,-0.09479088692260709,-0.09479088692260709,-0.09620011958934316,-0.09620011958934316,-0.09620011958934316,0.0014092326667360724,0.0014092326667360724,0.0014092326667360724,0.0,0.0,0.0,3.3834100426355116
2018-01-05,3.735610106369686,3.342471833229302,5.510505145259993,3.735610106369686,3.735610106369686,0.1750312638266715,0.1750312638266715,0.1750312638266715,0.19475727700393256,0.19475727700393256,0.19475727700393256,-0.01972601317726106,-0.01972601317726106,-0.01972601317726106,0.0,0.0,0.0,4.389458664451259
2018-01-06,3.733509231093256,3.198357881442758,5.494534019954217,3.733509231093256,3.733509231093256,0.16722506502653112,0.16722506502653112,0.16722506502653112,0.20692386650996325,0.20692386650996325,0.20692386650996325,-0.03969880148343213,-0.03969880148343213,-0.03969880148343213,0.0,0.0,0.0,4.3578455550399795
2018-01-07,3.7314083558168263,2.5930924558855257,4.745782958547326,3.7314083558168263,3.7314083558168263,-0.010330329954321673,-0.010330329954321673,-0.010330329954321673,0.04803262619345998,0.04803262619345998,0.04803262619345998,-0.058362956147781656,-0.058362956147781656,-0.058362956147781656,0.0,0.0,0.0,3.6928616763069253
2018-01-08,3.7293074805403963,2.0485258823841423,4.358807401507994,3.7293074805403963,3.7293074805403963,-0.13142613216685983,-0.13142613216685983,-0.13142613216685983,-0.055825498940783105,-0.055825498940783105,-0.055825498940783105,-0.07560063322607671,-0.07560063322607671,-0.07560063322607671,0.0,0.0,0.0,3.239179022712035
2018-01-10,3.7251057299875368,1.8317512210172182,3.935140372884339,3.7251057299875368,3.7251057299875368,-0.2227171372809828,-0.2227171372809828,-0.2227171372809828,-0.11725018050047632,-0.11725018050047632,-0.11725018050047632,-0.10546695678050647,-0.10546695678050647,-0.10546695678050647,0.0,0.0,0.0,2.8954608457357267
2018-01-11,3.7230048547111068,1.7712739575613081,4.0605183481384675,3.7230048547111068,3.7230048547111068,-0.21419983562964684,-0.21419983562964684,-0.21419983562964684,-0.09620011958916527,-0.09620011958916527,-0.09620011958916527,-0.11799971604048157,-0.11799971604048157,-0.11799971604048157,0.0,0.0,0.0,2.9255378267836103
