ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-01-01,7.419550891119321,2.889709057608332,11.062047258138717,7.419550891119321,7.419550891119321,-0.048670966442073485,-0.048670966442073485,-0.048670966442073485,-0.048670966442073485,-0.048670966442073485,-0.048670966442073485,0.0,0.0,0.0,7.058434178682396
2018-01-02,7.416328796670149,2.6671406156337034,10.334028244201953,7.416328796670149,7.416328796670149,-0.10738188204946716,-0.10738188204946716,-0.10738188204946716,-0.10738188204946716,-0.10738188204946716,-0.10738188204946716,0.0,0.0,0.0,6.619949452586049
2018-01-04,7.409884607771808,2.0047641315787383,9.60519863671766,7.409884607771808,7.409884607771808,-0.2028179898061493,-0.2028179898061493,-0.2028179898061493,-0.2028179898061493,-0.2028179898061493,-0.2028179898061493,0.0,0.0,0.0,5.9070267069280025
2018-01-06,7.403440418873466,4.092813969241403,11.791473980370213,7.403440418873466,7.403440418873466,0.09333048541321723,0.09333048541321723,0.09333048541321723,0.09333048541321723,0.09333048541321723,0.09333048541321723,0.0,0.0,0.0,8.09440710689476
2018-01-07,7.400218324424295,5.386199601722759,12.957258489007149,7.400218324424295,7.400218324424295,0.21871461994759214,0.21871461994759214,0.21871461994759214,0.21871461994759214,0.21871461994759214,0.21871461994759214,0.0,0.0,0.0,9.018754262779963
2018-01-08,7.396996229975124,3.2137492327811046,10.669852838933464,7.396996229975124,7.396996229975124,-0.048670966441065666,-0.048670966441065666,-0.048670966441065666,-0.048670966441065666,-0.048670966441065666,-0.048670966441065666,0.0,0.0,0.0,7.036977274701316
2018-01-09,7.393774135525953,2.6625162078373497,10.249313110687337,7.393774135525953,7.393774135525953,-0.10738188204894406,-0.10738188204894406,-0.10738188204894406,-0.10738188204894406,-0.10738188204894406,-0.10738188204894406,0.0,0.0,0.0,6.599816753408372
2018-01-11,7.38732994662761,1.820640783290977,9.773369549137735,7.38732994662761,7.38732994662761,-0.20281798980620858,-0.20281798980620858,-0.20281798980620858,-0.20281798980620858,-0.20281798980620858,-0.20281798980620858,0.0,0.0,0.0,5.889046536817392
2018-01-12,7.384107852178439,4.094889217227387,12.265159931850587,7.384107852178439,7.384107852178439,0.09230853967315072,0.09230853967315072,0.09230853967315072,0.09230853967315072,0.09230853967315072,0.09230853967315072,0.0,0.0,0.0,8.065724064802076
2018-01-13,7.38088575772927,3.9900296148144667,12.107526193183624,7.38088575772927,7.38088575772927,0.09333048541287202,0.09333048541287202,0.09333048541287202,0.09333048541287202,0.09333048541287202,0.09333048541287202,0.0,0.0,0.0,8.069747408275097
2018-01-14,7.3776636632800985,5.110836533265145,12.88909975283612,7.3776636632800985,7.3776636632800985,0.21871461994736405,0.21871461994736405,0.21871461994736405,0.21871461994736405,0.21871461994736405,0.21871461994736405,0.0,0.0,0.0,8.991266567493883
2018-01-15,7.374441568830927,3.0001897506102266,11.022879895149671,7.374441568830927,7.374441568830927,-0.04867096644168856,-0.04867096644168856,-0.04867096644168856,-0.04867096644168856,-0.04867096644168856,-0.04867096644168856,0.0,0.0,0.0,7.015520370708164
2018-01-18,7.364775285483414,1.8163678178921991,9.400271284696629,7.364775285483414,7.364775285483414,-0.2028179898059777,-0.2028179898059777,-0.2028179898059777,-0.2028179898059777,-0.2028179898059777,-0.2028179898059777,0.0,0.0,0.0,5.871066366708923
2018-01-20,7.358331096585073,4.066716182077431,11.880248853541616,7.358331096585073,7.358331096585073,0.09333048541275116,0.09333048541275116,0.09333048541275116,0.09333048541275116,0.09333048541275116,0.09333048541275116,0.0,0.0,0.0,8.0450877096571
2018-01-21,7.3551090021359,4.888851543472134,12.807104596200412,7.3551090021359,7.3551090021359,0.21871461994713592,0.21871461994713592,0.21871461994713592,0.21871461994713592,0.21871461994713592,0.21871461994713592,0.0,0.0,0.0,8.963778872207811
2018-01-22,7.351886907469822,3.187153657253659,10.818024209746957,7.351886907469822,7.351886907469822,-0.0486709664416448,-0.0486709664416448,-0.0486709664416448,-0.0486709664416448,-0.0486709664416448,-0.0486709664416448,0.0,0.0,0.0,6.994063466513591
2018-01-25,7.342220623471589,1.8330369039342962,9.744691121232918,7.342220623471589,7.342220623471589,-0.202817989806377,-0.202817989806377,-0.202817989806377,-0.202817989806377,-0.202817989806377,-0.202817989806377,0.0,0.0,0.0,5.853086195904157
2018-01-26,7.3389985288055115,4.113635133805251,11.971009560421585,7.3389985288055115,7.3389985288055115,0.09230853967261679,0.09230853967261679,0.09230853967261679,0.09230853967261679,0.09230853967261679,0.09230853967261679,0.0,0.0,0.0,8.016450765659032
