ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-01-01,14.833267920755949,6.66717867758203,20.367512142199192,14.833267920755949,14.833267920755949,-0.0872216252177305,-0.0872216252177305,-0.0872216252177305,-0.0872216252177305,-0.0872216252177305,-0.0872216252177305,0.0,0.0,0.0,13.539486185417589
2018-01-02,14.818539672276481,2.9660440302351683,16.822603163150216,14.818539672276481,14.818539672276481,-0.2854631352509546,-0.2854631352509546,-0.2854631352509546,-0.2854631352509546,-0.2854631352509546,-0.2854631352509546,0.0,0.0,0.0,10.588392877587783
2018-01-05,14.774354926838075,11.031016094356149,24.792652438933416,14.774354926838075,14.774354926838075,0.24107112934733724,0.24107112934733724,0.24107112934733724,0.24107112934733724,0.24107112934733724,0.24107112934733724,0.0,0.0,0.0,18.336025354429328
2018-01-06,14.759626678358607,12.156855919889635,26.09488997553866,14.759626678358607,14.759626678358607,0.30171329051415274,0.30171329051415274,0.30171329051415274,0.30171329051415274,0.30171329051415274,0.30171329051415274,0.0,0.0,0.0,19.212802210246654
2018-01-07,14.74489842987914,11.184732298547138,25.227392962617092,14.74489842987914,14.74489842987914,0.25518723513454367,0.25518723513454367,0.25518723513454367,0.25518723513454367,0.25518723513454367,0.25518723513454367,0.0,0.0,0.0,18.507608292539672
2018-01-08,14.730170181399671,6.823342757000268,20.36851124054003,14.730170181399671,14.730170181399671,-0.0872216252167152,-0.0872216252167152,-0.0872216252167152,-0.0872216252167152,-0.0872216252167152,-0.0872216252167152,0.0,0.0,0.0,13.445380798459196
2018-01-09,14.715441932920204,3.514914060754583,17.56107797031106,14.715441932920204,14.715441932920204,-0.2854631352506249,-0.2854631352506249,-0.2854631352506249,-0.2854631352506249,-0.2854631352506249,-0.2854631352506249,0.0,0.0,0.0,10.514725742150286
2018-01-10,14.700713684440734,4.5831505898560945,18.665253036308282,14.700713684440734,14.700713684440734,-0.21838406289710008,-0.21838406289710008,-0.21838406289710008,-0.21838406289710008,-0.21838406289710008,-0.21838406289710008,0.0,0.0,0.0,11.490312102545568
2018-01-11,14.685985435961266,5.33486997474462,18.41769328210106,14.685985435961266,14.685985435961266,-0.20690283162974166,-0.20690283162974166,-0.20690283162974166,-0.20690283162974166,-0.20690283162974166,-0.20690283162974166,0.0,0.0,0.0,11.647413463987734
2018-01-12,14.671257187481798,10.710240097559952,25.267697280292737,14.671257187481798,14.671257187481798,0.24107112934754604,0.24107112934754604,0.24107112934754604,0.24107112934754604,0.24107112934754604,0.24107112934754604,0.0,0.0,0.0,18.208073726616337
2018-01-13,14.65652893900233,12.176910927944537,26.673151423707672,14.65652893900233,14.65652893900233,0.30171329051386536,0.30171329051386536,0.30171329051386536,0.30171329051386536,0.30171329051386536,0.30171329051386536,0.0,0.0,0.0,19.078598512700413
2018-01-14,14.641800690522862,10.665621459794206,25.252163384821092,14.641800690522862,14.641800690522862,0.2551872351342253,0.2551872351342253,0.2551872351342253,0.2551872351342253,0.2551872351342253,0.2551872351342253,0.0,0.0,0.0,18.378201326123783
2018-01-15,14.627072442043394,6.034639000859853,20.92006852565513,14.627072442043394,14.627072442043394,-0.08722162521733394,-0.08722162521733394,-0.08722162521733394,-0.08722162521733394,-0.08722162521733394,-0.08722162521733394,0.0,0.0,0.0,13.351275411476692
2018-01-18,14.582887696604988,4.470793372242587,18.142042723462204,14.582887696604988,14.582887696604988,-0.2069028316299309,-0.2069028316299309,-0.2069028316299309,-0.2069028316299309,-0.2069028316299309,-0.2069028316299309,0.0,0.0,0.0,11.565646938836137
